"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",ReporterISOCode,PartnerISOCode,Industry,DutyType,StandardizedAVRate,SpecificDutyAmount,Currency,Unit,OriginalSpecificDuty
702,Singapore,000,World,2023,20319000,,0,2,0,"","OTHER MEAT OF SWINE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20321000,,0,2,0,"","CARCASSES & HALF CARCASSES OF SWINE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20322000,,0,2,0,"","HAMS SHOULDERS & CUTS THEREOF OF SWINE WITH BONE IN FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20329000,,0,2,0,"","OTHER MEAT OF SWINE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20410000,,0,2,0,"","CARCASSES & HALF CARCASSES OF LAMB FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20421000,,0,2,0,"","CARCASSES & HALF CARCASSES OF SHEEP FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20422000,,0,2,0,"","OTHER CUTS OF MEAT OF SHEEP WITH BONE IN FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20423000,,0,2,0,"","BONELESS MEAT OF SHEEP FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20430000,,0,2,0,"","CARCASSES & HALF CARCASSES OF LAMB FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20441000,,0,2,0,"","CARCASSES & HALF CARCASSES OF SHEEP FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20442000,,0,2,0,"","OTHER CUTS OF MEAT OF SHEEP WITH BONE IN FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20443000,,0,2,0,"","BONELESS MEAT OF SHEEP FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20450000,,0,2,0,"","MEAT OF GOATS FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20500000,,0,2,0,"","MEAT OF HORSES ASSES MULES OR HINNIES FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20610000,,0,2,0,"","EDIBLE OFFAL OF BOVINE ANIMALS FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20621000,,0,2,0,"","TONGUES OF BOVINE ANIMALS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20622000,,0,2,0,"","LIVERS OF BOVINE ANIMALS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20629000,,0,2,0,"","OTHER EDIBLE OFFAL OF BOVINE ANIMALS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20630000,,0,2,0,"","EDIBLE OFFAL OF SWINE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20641000,,0,2,0,"","LIVERS OF SWINE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20649000,,0,2,0,"","OTHER EDIBLE OFFAL OF SWINE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20680000,,0,2,0,"","EDIBLE OFFAL OF SHEEP GOATS HORSES ASSES MULES OR HINNIES FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20690000,,0,2,0,"","EDIBLE OFFAL OF SHEEP GOATS HORSES ASSES MULES OR HINNIES FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20711000,,0,2,0,"","MEAT OF FOWLS OF GALLUS DOMESTICUS WHOLE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20712000,,0,2,0,"","MEAT OF FOWLS OF GALLUS DOMESTICUS WHOLE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20713000,,0,2,0,"","CUTS & OFFAL OF FOWLS OF GALLUS DOMESTICUS FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20714100,,0,2,0,"","WINGS OF FOWLS OF GALLUS DOMESTICUS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20714200,,0,2,0,"","THIGHS OF FOWLS OF GALLUS DOMESTICUS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20714300,,0,2,0,"","LIVERS OF FOWLS OF GALLUS DOMESTICUS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20714910,,0,2,0,"","MECHANICALLY DEBONED OR SEPARATED MEAT OF FOWLS OF GALLUS DOMESTICUS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20714990,,0,2,0,"","OTHER CUTS & OFFAL OF FOWLS OF GALLUS DOMESTICUS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20724000,,0,2,0,"","TURKEYS WHOLE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20725000,,0,2,0,"","TURKEYS WHOLE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20726000,,0,2,0,"","CUTS & OFFAL OF TURKEY FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20727100,,0,2,0,"","LIVERS OF TURKEY FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20727910,,0,2,0,"","MECHANICALLY DEBONED OR SEPARATED MEAT OF TURKEYS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20727990,,0,2,0,"","OTHER CUTS & OFFAL OF TURKEY FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20741000,,0,2,0,"","DUCKS WHOLE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20742000,,0,2,0,"","DUCKS WHOLE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20743000,,0,2,0,"","FATTY LIVERS OF DUCKS FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20744000,,0,2,0,"","OTHER DUCK MEAT & EDIBLE OFFAL FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20745100,,0,2,0,"","FATTY LIVERS OF DUCKS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20745900,,0,2,0,"","OTHER DUCK MEAT & EDIBLE OFFAL FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20751000,,0,2,0,"","GEESE WHOLE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20752000,,0,2,0,"","GEESE WHOLE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20753000,,0,2,0,"","FATTY LIVERS OF GEESE FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20754000,,0,2,0,"","OTHER GEESE MEAT FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20755100,,0,2,0,"","FATTY LIVERS OF GEESE FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20755900,,0,2,0,"","OTHER GEESE MEAT & EDIBLE OFFAL FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20760100,,0,2,0,"","MEAT & EDIBLE OFFAL OF GUINEA FOWLS NOT CUT IN PIECES FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20760200,,0,2,0,"","MEAT & EDIBLE OFFAL OF GUINEA FOWLS NOT CUT IN PIECES FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20760300,,0,2,0,"","CUTS & OFFAL OF GUINEA FOWLS FRESH OR CHILLED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20760400,,0,2,0,"","CUTS & OFFAL OF GUINEA FOWLS FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20810000,,0,2,0,"","MEAT & EDIBLE OFFAL OF RABBITS OR HARES FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20830000,,0,2,0,"","MEAT & EDIBLE OFFAL OF PRIMATES FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20840100,,0,2,0,"","MEAT & EDIBLE OFFAL OF WHALES DOLPHINS PORPOISES MANATEES & DUGONGS FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20840900,,0,2,0,"","MEAT & EDIBLE OFFAL OF SEALS SEA LIONS & WALRUSES FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20850000,,0,2,0,"","MEAT & EDIBLE OFFAL OF REPTILES FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20860000,,0,2,0,"","MEAT & EDIBLE OFFAL OF CAMELS & OTHER CAMELIDS FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20890100,,0,2,0,"","FROGS' LEGS FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20890900,,0,2,0,"","OTHER MEAT & EDIBLE OFFAL FRESH CHILLED OR FROZEN (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,20910000,,0,2,0,"","PIG FAT FREE OF LEAN MEAT NOT RENDERED OR OTHERWISE EXTRACTED FRESH CHILLED FROZEN SALTED IN BRINE DRIED OR SMOKED (TNE)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
