src_id,dst_id,distance_km
79dde044-6434-4cb2-b772-cf6cae0262c2,55f78afb-84b2-4081-875f-b21655130867,10.75661606094221
55f78afb-84b2-4081-875f-b21655130867,ec2db240-57b0-4abb-a673-d60886250d25,10.759215740714527
ec2db240-57b0-4abb-a673-d60886250d25,c9a565d2-f669-4c85-b826-038f21abf548,10.761844924950475
c9a565d2-f669-4c85-b826-038f21abf548,b5438f78-d234-4ad5-be71-3c35c7115407,10.764503741970742
b5438f78-d234-4ad5-be71-3c35c7115407,fe00bdea-03ca-455c-a9aa-3935695f50c7,10.767191992760875
fe00bdea-03ca-455c-a9aa-3935695f50c7,cd34e153-3d8d-4cff-af64-dae2bc12efe5,10.769909341772047
cd34e153-3d8d-4cff-af64-dae2bc12efe5,194077cb-6717-41ce-ac31-33966cd7ffe1,10.772656068473053
194077cb-6717-41ce-ac31-33966cd7ffe1,73137b66-53e7-4570-9a5f-c82f80ee3247,10.775431889055863
73137b66-53e7-4570-9a5f-c82f80ee3247,99b345f9-f6d7-4bb2-99a7-500f1ef0a04a,10.778236753214046
99b345f9-f6d7-4bb2-99a7-500f1ef0a04a,497a8846-8774-4886-b0ea-42da7dc11fa5,10.781070417256315
497a8846-8774-4886-b0ea-42da7dc11fa5,a2df32ac-864f-4dad-9ac9-443044b49f64,10.783932959407446
a2df32ac-864f-4dad-9ac9-443044b49f64,33a9ccaa-a8ea-4b9c-9a76-2fb97d7542ab,10.786824189193238
33a9ccaa-a8ea-4b9c-9a76-2fb97d7542ab,076e8a9c-d763-4db1-b1f9-a61117d89cf0,10.789744117716943
076e8a9c-d763-4db1-b1f9-a61117d89cf0,30be456e-968e-461c-b55c-c065394cbc8c,10.792692443119567
30be456e-968e-461c-b55c-c065394cbc8c,33a4d444-3485-4c0c-b96e-62e2d658c10e,10.795669298510157
33a4d444-3485-4c0c-b96e-62e2d658c10e,72eaad5b-b7d3-4bb5-a04e-b5b5bc49720f,10.798674291959042
72eaad5b-b7d3-4bb5-a04e-b5b5bc49720f,0a596479-f355-4110-b77b-96e1648d4c5b,10.801707724425135
0a596479-f355-4110-b77b-96e1648d4c5b,0d40b2df-0ccd-4a69-8fca-c3303aff8bab,10.804769025880256
0d40b2df-0ccd-4a69-8fca-c3303aff8bab,1d3a7399-f57b-4571-882e-72b5b3f16325,10.807858579550317
1d3a7399-f57b-4571-882e-72b5b3f16325,b0d0e7ba-7396-44ba-b40a-9e88e3af2a3d,10.810975855078693
b0d0e7ba-7396-44ba-b40a-9e88e3af2a3d,7b2a5785-5176-42ac-b269-216c790ee23a,10.814120946020154
7b2a5785-5176-42ac-b269-216c790ee23a,4db58ec6-4a64-4ef7-984c-655ba2259f49,10.817293797657394
4db58ec6-4a64-4ef7-984c-655ba2259f49,05e9692f-cd41-4911-a614-d1f18fecc459,10.820494302129859
05e9692f-cd41-4911-a614-d1f18fecc459,15790e43-474d-4215-83e0-1cc7ca903dbe,10.823722229821296
15790e43-474d-4215-83e0-1cc7ca903dbe,e67d6be3-fafb-4d2b-b29f-22c6de26e270,10.826977574482898
e67d6be3-fafb-4d2b-b29f-22c6de26e270,dd92e469-8c0f-44e6-be85-fe480050b98f,10.830260225985297
dd92e469-8c0f-44e6-be85-fe480050b98f,e936facd-1e6f-469f-861f-4a358c3050f9,10.83357014709321
e936facd-1e6f-469f-861f-4a358c3050f9,52295a80-1790-4100-b9bf-53984b32fcc2,10.836907117600322
52295a80-1790-4100-b9bf-53984b32fcc2,1f8d1a72-58fd-4843-8195-b3dadc07cbcf,10.840271065507183
1f8d1a72-58fd-4843-8195-b3dadc07cbcf,59818f34-0124-4e3d-b327-355f5c49f86f,10.843661999934811
59818f34-0124-4e3d-b327-355f5c49f86f,76a96148-3cab-4a78-be3c-724e2b378526,10.847079717926801
76a96148-3cab-4a78-be3c-724e2b378526,9bad5a47-2e7e-481f-bb4b-9c8f4643de1c,10.850523986026918
9bad5a47-2e7e-481f-bb4b-9c8f4643de1c,a033ece1-6325-4806-a0f4-6801b61612f8,10.853995084354567
a033ece1-6325-4806-a0f4-6801b61612f8,caa03a9d-cdd2-4384-b690-e70732e300ca,10.857492602114762
caa03a9d-cdd2-4384-b690-e70732e300ca,60a075e2-4c24-4d70-a4b9-681c1da4a2a8,10.86101645235036
60a075e2-4c24-4d70-a4b9-681c1da4a2a8,7ea7dd6c-ec29-4a10-acbd-f292d3974537,10.864566703094779
7ea7dd6c-ec29-4a10-acbd-f292d3974537,7bb2fbd7-5246-4458-b09b-7b13c918a10e,10.868143040554557
7bb2fbd7-5246-4458-b09b-7b13c918a10e,772aec3d-5e3d-4fc0-a9d5-701fa814eaa8,10.871745686359576
772aec3d-5e3d-4fc0-a9d5-701fa814eaa8,3f79ce7c-29bc-496a-aaf8-24e9da8e2ec2,10.875374144267443
3f79ce7c-29bc-496a-aaf8-24e9da8e2ec2,ada3d213-0de7-46a9-9c81-993ff4d4ff1d,10.879028599327532
ada3d213-0de7-46a9-9c81-993ff4d4ff1d,9c05f355-199c-438a-8322-cf9c6a1af8db,10.882708895050925
9c05f355-199c-438a-8322-cf9c6a1af8db,4d7bdf45-964a-4951-8bd9-6f34bbd9714f,10.886414810811576
4d7bdf45-964a-4951-8bd9-6f34bbd9714f,6694cb9d-66c2-4f77-babd-69cfdff0b73d,2534.075764739401
6694cb9d-66c2-4f77-babd-69cfdff0b73d,a5659e3a-ebfa-4b0c-ba0b-dc963f6d7a5d,2561.918554890194
a5659e3a-ebfa-4b0c-ba0b-dc963f6d7a5d,2eca30ff-dac0-4c22-b940-bec0f4ce8686,10.905326926555258
2eca30ff-dac0-4c22-b940-bec0f4ce8686,57fecd29-f447-41b6-821e-ec7fd7fc4a2a,10.909185016743573
57fecd29-f447-41b6-821e-ec7fd7fc4a2a,e77b1479-8c6e-45af-98a2-581e362b7d7d,10.913068192093727
e77b1479-8c6e-45af-98a2-581e362b7d7d,445e14be-858c-4985-ba88-9f54bcff22aa,10.916976423299504
445e14be-858c-4985-ba88-9f54bcff22aa,7b03176f-99af-42dc-8578-02cb072ca153,10.920909220032367
7b03176f-99af-42dc-8578-02cb072ca153,b9096561-e2fe-4b3c-86c2-e0e7e0459b29,10.924866972575268
b9096561-e2fe-4b3c-86c2-e0e7e0459b29,a382ded6-3240-4c1d-b141-4bfac5463928,10.928849341734912
a382ded6-3240-4c1d-b141-4bfac5463928,22c92dff-c761-486b-b84e-9d9db41c20ac,10.932856138320902
22c92dff-c761-486b-b84e-9d9db41c20ac,3a6c8e12-3a3b-40a8-b0de-07097424e227,10.936887567802362
3a6c8e12-3a3b-40a8-b0de-07097424e227,98eee484-8ff3-4c71-96a2-6a60360adf64,10.940943082158798
98eee484-8ff3-4c71-96a2-6a60360adf64,34829615-f020-4eab-b330-2e5d1a9bbea2,10.945023079879336
34829615-f020-4eab-b330-2e5d1a9bbea2,49735f62-38e2-4148-bbe9-817f673a6b9f,10.949127173196064
49735f62-38e2-4148-bbe9-817f673a6b9f,f986ef80-c78f-4445-b48c-c26dcabd509b,10.953255302879564
f986ef80-c78f-4445-b48c-c26dcabd509b,e9920ec9-96f3-4236-b944-910277ab3438,10.957407404880826
e9920ec9-96f3-4236-b944-910277ab3438,4c4a8642-c8e6-45aa-88c0-3adc4c22d962,10.961583317803514
4c4a8642-c8e6-45aa-88c0-3adc4c22d962,0c4c4283-37c4-4d32-b3de-61a8caead598,10.965783205496697
0c4c4283-37c4-4d32-b3de-61a8caead598,7952e058-6172-4426-98d2-f56ac99a0318,10.970006643588482
7952e058-6172-4426-98d2-f56ac99a0318,867396b5-045d-4489-a83d-cc17bcd51c9e,10.974253760681886
867396b5-045d-4489-a83d-cc17bcd51c9e,e64fa093-72d9-484f-9bff-1d5dfe9cada2,10.978524161317976
e64fa093-72d9-484f-9bff-1d5dfe9cada2,8d86481b-20ef-4cce-9a61-1f4eaff19c49,10.982818303701233
